,NAG_false_negative_idx,relative frequency
2705,6529.0,0.00025371051630090067
4336,10393.0,0.00025371051630090067
3321,7954.0,0.00025371051630090067
402,965.0,0.00025371051630090067
3221,7738.0,0.00025371051630090067
827,1948.0,0.00025371051630090067
2906,6999.0,0.00025371051630090067
3668,8743.0,0.00025371051630090067
881,2066.0,0.00025371051630090067
3328,7971.0,0.00025371051630090067
4513,10775.0,0.00025371051630090067
3545,8472.0,0.00025371051630090067
3602,8606.0,0.00025371051630090067
4626,11047.0,0.00025371051630090067
3607,8620.0,0.00025371051630090067
4232,10143.0,0.00025371051630090067
4374,10482.0,0.00025371051630090067
1780,4247.0,0.00025371051630090067
4608,11006.0,0.00025371051630090067
873,2046.0,0.00025371051630090067
2117,5049.0,0.00024578206266649753
2749,6638.0,0.00024578206266649753
2084,4996.0,0.00024578206266649753
4749,11308.0,0.00024578206266649753
3564,8515.0,0.00024578206266649753
3912,9417.0,0.00024578206266649753
645,1521.0,0.00024578206266649753
535,1260.0,0.00024578206266649753
3528,8439.0,0.00024578206266649753
2118,5050.0,0.00024578206266649753
3529,8441.0,0.00024578206266649753
520,1228.0,0.00024578206266649753
1194,2840.0,0.00024578206266649753
329,789.0,0.00024578206266649753
563,1338.0,0.00024578206266649753
2415,5806.0,0.00024578206266649753
1900,4546.0,0.00024578206266649753
4096,9844.0,0.00024578206266649753
4902,11677.0,0.00024578206266649753
334,804.0,0.00024578206266649753
2657,6408.0,0.00024578206266649753
1246,2983.0,0.00024578206266649753
321,767.0,0.00024578206266649753
2099,5019.0,0.00024578206266649753
1849,4429.0,0.00024578206266649753
3583,8559.0,0.00024578206266649753
53,123.0,0.00024578206266649753
4710,11214.0,0.00024578206266649753
3782,9057.0,0.00024578206266649753
2491,5997.0,0.00024578206266649753
2513,6048.0,0.00024578206266649753
4511,10771.0,0.00024578206266649753
2014,4837.0,0.00024578206266649753
412,986.0,0.00024578206266649753
246,581.0,0.00024578206266649753
2593,6247.0,0.00024578206266649753
1442,3449.0,0.00024578206266649753
1813,4330.0,0.00024578206266649753
3821,9172.0,0.00024578206266649753
3415,8180.0,0.00024578206266649753
4968,11843.0,0.00024578206266649753
4025,9667.0,0.00024578206266649753
3026,7263.0,0.00024578206266649753
1451,3470.0,0.00024578206266649753
980,2321.0,0.00024578206266649753
3815,9160.0,0.00024578206266649753
1834,4373.0,0.00024578206266649753
875,2058.0,0.00024578206266649753
880,2065.0,0.00024578206266649753
4459,10652.0,0.00024578206266649753
3022,7258.0,0.00024578206266649753
941,2228.0,0.00024578206266649753
2529,6085.0,0.00024578206266649753
454,1085.0,0.00024578206266649753
2003,4806.0,0.00024578206266649753
2648,6390.0,0.00024578206266649753
946,2243.0,0.00024578206266649753
947,2244.0,0.00024578206266649753
1991,4778.0,0.00024578206266649753
3637,8691.0,0.00024578206266649753
3790,9082.0,0.00024578206266649753
2231,5316.0,0.00024578206266649753
1027,2428.0,0.00024578206266649753
1037,2464.0,0.00024578206266649753
3654,8715.0,0.00024578206266649753
824,1944.0,0.00024578206266649753
1294,3097.0,0.00024578206266649753
4949,11800.0,0.00024578206266649753
1507,3595.0,0.00024578206266649753
2144,5115.0,0.00024578206266649753
1271,3048.0,0.00024578206266649753
3133,7524.0,0.00024578206266649753
4662,11120.0,0.00024578206266649753
68,166.0,0.00024578206266649753
3126,7511.0,0.00024578206266649753
3493,8355.0,0.00024578206266649753
1265,3031.0,0.00024578206266649753
706,1654.0,0.00024578206266649753
4731,11272.0,0.00024578206266649753
1546,3671.0,0.00024578206266649753
177,425.0,0.00024578206266649753
1344,3238.0,0.00024578206266649753
4645,11092.0,0.00024578206266649753
1341,3226.0,0.00024578206266649753
3137,7535.0,0.00024578206266649753
4545,10859.0,0.00024578206266649753
3432,8227.0,0.00024578206266649753
3460,8276.0,0.00024578206266649753
3149,7567.0,0.00024578206266649753
364,866.0,0.00024578206266649753
483,1144.0,0.00024578206266649753
1785,4262.0,0.00024578206266649753
3223,7744.0,0.00024578206266649753
2430,5851.0,0.00024578206266649753
4344,10413.0,0.00024578206266649753
5021,11967.0,0.00024578206266649753
1713,4075.0,0.00024578206266649753
3315,7935.0,0.00024578206266649753
394,948.0,0.00024578206266649753
3458,8274.0,0.00024578206266649753
2200,5236.0,0.00024578206266649753
4934,11765.0,0.00024578206266649753
439,1054.0,0.00023785360903209437
2953,7111.0,0.00023785360903209437
2435,5859.0,0.00023785360903209437
4823,11476.0,0.00023785360903209437
2619,6313.0,0.00023785360903209437
27,60.0,0.00023785360903209437
462,1106.0,0.00023785360903209437
1668,3962.0,0.00023785360903209437
1852,4437.0,0.00023785360903209437
1735,4136.0,0.00023785360903209437
2720,6558.0,0.00023785360903209437
2461,5904.0,0.00023785360903209437
1827,4351.0,0.00023785360903209437
1720,4101.0,0.00023785360903209437
1835,4374.0,0.00023785360903209437
4144,9953.0,0.00023785360903209437
1795,4286.0,0.00023785360903209437
4551,10876.0,0.00023785360903209437
417,996.0,0.00023785360903209437
3753,8984.0,0.00023785360903209437
3053,7324.0,0.00023785360903209437
1007,2380.0,0.00023785360903209437
987,2342.0,0.00023785360903209437
1346,3240.0,0.00023785360903209437
4071,9765.0,0.00023785360903209437
3355,8044.0,0.00023785360903209437
2210,5268.0,0.00023785360903209437
223,536.0,0.00023785360903209437
3202,7689.0,0.00023785360903209437
2018,4844.0,0.00023785360903209437
3893,9354.0,0.00023785360903209437
4249,10178.0,0.00023785360903209437
945,2240.0,0.00023785360903209437
2227,5304.0,0.00023785360903209437
1381,3317.0,0.00023785360903209437
1386,3325.0,0.00023785360903209437
2230,5313.0,0.00023785360903209437
911,2150.0,0.00023785360903209437
905,2136.0,0.00023785360903209437
3744,8955.0,0.00023785360903209437
1429,3426.0,0.00023785360903209437
4625,11044.0,0.00023785360903209437
3566,8519.0,0.00023785360903209437
857,2011.0,0.00023785360903209437
854,2007.0,0.00023785360903209437
3733,8919.0,0.00023785360903209437
3346,8024.0,0.00023785360903209437
4329,10373.0,0.00023785360903209437
3345,8020.0,0.00023785360903209437
158,389.0,0.00023785360903209437
2086,4999.0,0.00023785360903209437
2091,5005.0,0.00023785360903209437
2824,6809.0,0.00023785360903209437
3299,7885.0,0.00023785360903209437
3234,7768.0,0.00023785360903209437
1264,3030.0,0.00023785360903209437
1112,2638.0,0.00023785360903209437
3874,9305.0,0.00023785360903209437
2151,5129.0,0.00023785360903209437
4106,9864.0,0.00023785360903209437
3812,9153.0,0.00023785360903209437
2154,5140.0,0.00023785360903209437
3323,7957.0,0.00023785360903209437
3325,7961.0,0.00023785360903209437
1308,3141.0,0.00023785360903209437
3706,8848.0,0.00023785360903209437
3728,8907.0,0.00023785360903209437
3868,9292.0,0.00023785360903209437
1018,2406.0,0.00023785360903209437
2032,4883.0,0.00023785360903209437
2031,4876.0,0.00023785360903209437
4560,10898.0,0.00023785360903209437
4553,10879.0,0.00023785360903209437
4461,10657.0,0.00023785360903209437
688,1618.0,0.00023785360903209437
3524,8431.0,0.00023785360903209437
1928,4615.0,0.00023785360903209437
4467,10669.0,0.00023785360903209437
69,169.0,0.00023785360903209437
3760,9003.0,0.00023785360903209437
698,1632.0,0.00023785360903209437
3508,8388.0,0.00023785360903209437
4967,11840.0,0.00023785360903209437
3512,8393.0,0.00023785360903209437
1572,3729.0,0.00023785360903209437
295,709.0,0.00023785360903209437
3108,7463.0,0.00023785360903209437
4664,11126.0,0.00023785360903209437
732,1735.0,0.00023785360903209437
652,1536.0,0.00023785360903209437
1600,3792.0,0.00023785360903209437
3539,8458.0,0.00023785360903209437
2384,5746.0,0.00023785360903209437
595,1405.0,0.00023785360903209437
4179,10024.0,0.00023785360903209437
3073,7373.0,0.00023785360903209437
3550,8480.0,0.00023785360903209437
1878,4485.0,0.00023785360903209437
2947,7093.0,0.00023785360903209437
1868,4465.0,0.00023785360903209437
2319,5549.0,0.00023785360903209437
1802,4301.0,0.00023785360903209437
4053,9729.0,0.00023785360903209437
788,1869.0,0.00023785360903209437
2774,6705.0,0.00023785360903209437
261,624.0,0.00023785360903209437
269,646.0,0.00023785360903209437
4227,10138.0,0.00023785360903209437
1495,3567.0,0.00023785360903209437
4866,11578.0,0.00023785360903209437
4146,9956.0,0.00022992515539769123
4695,11183.0,0.00022992515539769123
2556,6163.0,0.00022992515539769123
4713,11223.0,0.00022992515539769123
2577,6217.0,0.00022992515539769123
2375,5724.0,0.00022992515539769123
2700,6522.0,0.00022992515539769123
2500,6019.0,0.00022992515539769123
2779,6715.0,0.00022992515539769123
2353,5657.0,0.00022992515539769123
4064,9747.0,0.00022992515539769123
4556,10891.0,0.00022992515539769123
2264,5417.0,0.00022992515539769123
2565,6183.0,0.00022992515539769123
2692,6493.0,0.00022992515539769123
4781,11377.0,0.00022992515539769123
1961,4701.0,0.00022992515539769123
3973,9554.0,0.00022992515539769123
3930,9450.0,0.00022992515539769123
2171,5175.0,0.00022992515539769123
2554,6159.0,0.00022992515539769123
4682,11161.0,0.00022992515539769123
2268,5433.0,0.00022992515539769123
1932,4626.0,0.00022992515539769123
2518,6057.0,0.00022992515539769123
3942,9470.0,0.00022992515539769123
2671,6444.0,0.00022992515539769123
2883,6953.0,0.00022992515539769123
2217,5280.0,0.00022992515539769123
4119,9906.0,0.00022992515539769123
2770,6692.0,0.00022992515539769123
2238,5340.0,0.00022992515539769123
1803,4303.0,0.00022992515539769123
2649,6392.0,0.00022992515539769123
2342,5625.0,0.00022992515539769123
2639,6367.0,0.00022992515539769123
1908,4571.0,0.00022992515539769123
2246,5371.0,0.00022992515539769123
1904,4564.0,0.00022992515539769123
2913,7012.0,0.00022992515539769123
2773,6704.0,0.00022992515539769123
2036,4895.0,0.00022992515539769123
2256,5394.0,0.00022992515539769123
4813,11454.0,0.00022992515539769123
1315,3162.0,0.00022992515539769123
1297,3107.0,0.00022992515539769123
1538,3655.0,0.00022992515539769123
1552,3690.0,0.00022992515539769123
489,1156.0,0.00022992515539769123
504,1186.0,0.00022992515539769123
3585,8568.0,0.00022992515539769123
3573,8540.0,0.00022992515539769123
1130,2683.0,0.00022992515539769123
550,1311.0,0.00022992515539769123
597,1415.0,0.00022992515539769123
3308,7907.0,0.00022992515539769123
181,439.0,0.00022992515539769123
1621,3840.0,0.00022992515539769123
1629,3862.0,0.00022992515539769123
3836,9209.0,0.00022992515539769123
3870,9297.0,0.00022992515539769123
4923,11739.0,0.00022992515539769123
4447,10633.0,0.00022992515539769123
3332,7980.0,0.00022992515539769123
643,1515.0,0.00022992515539769123
125,292.0,0.00022992515539769123
1036,2455.0,0.00022992515539769123
1033,2445.0,0.00022992515539769123
113,271.0,0.00022992515539769123
4531,10826.0,0.00022992515539769123
1551,3682.0,0.00022992515539769123
4524,10808.0,0.00022992515539769123
3051,7317.0,0.00022992515539769123
1528,3630.0,0.00022992515539769123
3167,7601.0,0.00022992515539769123
3896,9359.0,0.00022992515539769123
281,684.0,0.00022992515539769123
1394,3338.0,0.00022992515539769123
3184,7639.0,0.00022992515539769123
1385,3322.0,0.00022992515539769123
4248,10174.0,0.00022992515539769123
1462,3493.0,0.00022992515539769123
370,883.0,0.00022992515539769123
374,891.0,0.00022992515539769123
1484,3539.0,0.00022992515539769123
4409,10555.0,0.00022992515539769123
410,982.0,0.00022992515539769123
1275,3056.0,0.00022992515539769123
239,567.0,0.00022992515539769123
3687,8790.0,0.00022992515539769123
1274,3055.0,0.00022992515539769123
3231,7755.0,0.00022992515539769123
4899,11671.0,0.00022992515539769123
1518,3615.0,0.00022992515539769123
4592,10968.0,0.00022992515539769123
1217,2895.0,0.00022992515539769123
471,1119.0,0.00022992515539769123
1031,2436.0,0.00022992515539769123
610,1441.0,0.00022992515539769123
1430,3427.0,0.00022992515539769123
1800,4296.0,0.00022992515539769123
3752,8981.0,0.00022992515539769123
4950,11801.0,0.00022992515539769123
4479,10692.0,0.00022992515539769123
933,2203.0,0.00022992515539769123
835,1969.0,0.00022992515539769123
5029,11984.0,0.00022992515539769123
3418,8191.0,0.00022992515539769123
736,1745.0,0.00022992515539769123
5034,11990.0,0.00022992515539769123
1718,4088.0,0.00022992515539769123
3850,9242.0,0.00022992515539769123
4161,9982.0,0.00022992515539769123
3476,8315.0,0.00022992515539769123
752,1782.0,0.00022992515539769123
4938,11775.0,0.00022992515539769123
4961,11824.0,0.00022992515539769123
3473,8311.0,0.00022992515539769123
3372,8089.0,0.00022992515539769123
3428,8220.0,0.00022992515539769123
889,2103.0,0.00022992515539769123
4170,9999.0,0.00022992515539769123
3520,8417.0,0.00022992515539769123
4951,11802.0,0.00022992515539769123
672,1588.0,0.00022992515539769123
990,2348.0,0.00022992515539769123
2987,7181.0,0.00022992515539769123
1792,4282.0,0.00022992515539769123
452,1081.0,0.0002219967017632881
1987,4771.0,0.0002219967017632881
4903,11680.0,0.0002219967017632881
848,1990.0,0.0002219967017632881
1397,3343.0,0.0002219967017632881
4709,11213.0,0.0002219967017632881
4765,11348.0,0.0002219967017632881
3632,8665.0,0.0002219967017632881
317,762.0,0.0002219967017632881
2306,5525.0,0.0002219967017632881
2690,6488.0,0.0002219967017632881
4020,9650.0,0.0002219967017632881
1229,2924.0,0.0002219967017632881
429,1022.0,0.0002219967017632881
1228,2922.0,0.0002219967017632881
4055,9732.0,0.0002219967017632881
333,802.0,0.0002219967017632881
2277,5454.0,0.0002219967017632881
4109,9876.0,0.0002219967017632881
4886,11628.0,0.0002219967017632881
1374,3304.0,0.0002219967017632881
2879,6948.0,0.0002219967017632881
804,1898.0,0.0002219967017632881
5000,11917.0,0.0002219967017632881
3653,8714.0,0.0002219967017632881
1337,3216.0,0.0002219967017632881
798,1889.0,0.0002219967017632881
4653,11106.0,0.0002219967017632881
372,888.0,0.0002219967017632881
2846,6865.0,0.0002219967017632881
3450,8257.0,0.0002219967017632881
386,919.0,0.0002219967017632881
3182,7635.0,0.0002219967017632881
2298,5507.0,0.0002219967017632881
4741,11294.0,0.0002219967017632881
2465,5912.0,0.0002219967017632881
414,990.0,0.0002219967017632881
659,1556.0,0.0002219967017632881
2437,5867.0,0.0002219967017632881
642,1513.0,0.0002219967017632881
3540,8459.0,0.0002219967017632881
3486,8337.0,0.0002219967017632881
3319,7950.0,0.0002219967017632881
4314,10320.0,0.0002219967017632881
3536,8452.0,0.0002219967017632881
3861,9272.0,0.0002219967017632881
3329,7973.0,0.0002219967017632881
3499,8375.0,0.0002219967017632881
3969,9544.0,0.0002219967017632881
3968,9542.0,0.0002219967017632881
2360,5678.0,0.0002219967017632881
3397,8141.0,0.0002219967017632881
2806,6768.0,0.0002219967017632881
3358,8053.0,0.0002219967017632881
2746,6624.0,0.0002219967017632881
4303,10297.0,0.0002219967017632881
4309,10308.0,0.0002219967017632881
3349,8033.0,0.0002219967017632881
2354,5659.0,0.0002219967017632881
647,1527.0,0.0002219967017632881
1015,2403.0,0.0002219967017632881
3342,8014.0,0.0002219967017632881
3164,7594.0,0.0002219967017632881
4971,11847.0,0.0002219967017632881
2150,5128.0,0.0002219967017632881
3310,7919.0,0.0002219967017632881
2085,4998.0,0.0002219967017632881
1197,2846.0,0.0002219967017632881
4486,10706.0,0.0002219967017632881
4543,10854.0,0.0002219967017632881
4984,11882.0,0.0002219967017632881
4320,10330.0,0.0002219967017632881
2239,5342.0,0.0002219967017632881
1185,2815.0,0.0002219967017632881
1184,2812.0,0.0002219967017632881
490,1160.0,0.0002219967017632881
4980,11871.0,0.0002219967017632881
1168,2771.0,0.0002219967017632881
4606,11001.0,0.0002219967017632881
3286,7868.0,0.0002219967017632881
4777,11373.0,0.0002219967017632881
912,2152.0,0.0002219967017632881
3387,8117.0,0.0002219967017632881
2390,5758.0,0.0002219967017632881
578,1371.0,0.0002219967017632881
3481,8322.0,0.0002219967017632881
1100,2617.0,0.0002219967017632881
4908,11696.0,0.0002219967017632881
786,1867.0,0.0002219967017632881
1514,3604.0,0.0002219967017632881
2900,6986.0,0.0002219967017632881
3931,9451.0,0.0002219967017632881
4658,11113.0,0.0002219967017632881
1593,3775.0,0.0002219967017632881
1742,4150.0,0.0002219967017632881
202,489.0,0.0002219967017632881
1539,3658.0,0.0002219967017632881
1959,4696.0,0.0002219967017632881
1911,4577.0,0.0002219967017632881
1460,3490.0,0.0002219967017632881
2652,6401.0,0.0002219967017632881
2548,6144.0,0.0002219967017632881
2580,6222.0,0.0002219967017632881
117,275.0,0.0002219967017632881
4124,9918.0,0.0002219967017632881
3791,9084.0,0.0002219967017632881
1452,3474.0,0.0002219967017632881
4670,11140.0,0.0002219967017632881
3777,9040.0,0.0002219967017632881
90,213.0,0.0002219967017632881
2971,7142.0,0.0002219967017632881
2915,7020.0,0.0002219967017632881
1934,4639.0,0.0002219967017632881
1941,4650.0,0.0002219967017632881
1975,4741.0,0.0002219967017632881
495,1169.0,0.00021406824812888494
2340,5617.0,0.00021406824812888494
1687,4010.0,0.00021406824812888494
2931,7043.0,0.00021406824812888494
2590,6238.0,0.00021406824812888494
2955,7115.0,0.00021406824812888494
993,2352.0,0.00021406824812888494
4308,10303.0,0.00021406824812888494
4442,10619.0,0.00021406824812888494
3526,8436.0,0.00021406824812888494
2427,5846.0,0.00021406824812888494
2959,7124.0,0.00021406824812888494
2929,7040.0,0.00021406824812888494
3746,8958.0,0.00021406824812888494
2713,6545.0,0.00021406824812888494
1016,2404.0,0.00021406824812888494
2543,6133.0,0.00021406824812888494
2088,5002.0,0.00021406824812888494
1195,2842.0,0.00021406824812888494
1206,2870.0,0.00021406824812888494
2186,5207.0,0.00021406824812888494
2080,4985.0,0.00021406824812888494
3522,8426.0,0.00021406824812888494
4859,11563.0,0.00021406824812888494
2083,4995.0,0.00021406824812888494
2839,6853.0,0.00021406824812888494
3563,8506.0,0.00021406824812888494
1576,3736.0,0.00021406824812888494
579,1377.0,0.00021406824812888494
3300,7886.0,0.00021406824812888494
196,479.0,0.00021406824812888494
4090,9824.0,0.00021406824812888494
4729,11267.0,0.00021406824812888494
1107,2629.0,0.00021406824812888494
2141,5107.0,0.00021406824812888494
185,445.0,0.00021406824812888494
1906,4567.0,0.00021406824812888494
1076,2570.0,0.00021406824812888494
1624,3843.0,0.00021406824812888494
2157,5146.0,0.00021406824812888494
3088,7412.0,0.00021406824812888494
4297,10284.0,0.00021406824812888494
1620,3839.0,0.00021406824812888494
4446,10629.0,0.00021406824812888494
561,1334.0,0.00021406824812888494
1597,3789.0,0.00021406824812888494
4302,10296.0,0.00021406824812888494
3099,7438.0,0.00021406824812888494
3974,9555.0,0.00021406824812888494
534,1259.0,0.00021406824812888494
4549,10871.0,0.00021406824812888494
3069,7363.0,0.00021406824812888494
4572,10932.0,0.00021406824812888494
527,1240.0,0.00021406824812888494
1154,2742.0,0.00021406824812888494
2655,6405.0,0.00021406824812888494
136,318.0,0.00021406824812888494
4035,9686.0,0.00021406824812888494
510,1201.0,0.00021406824812888494
4456,10648.0,0.00021406824812888494
1162,2762.0,0.00021406824812888494
1618,3836.0,0.00021406824812888494
4539,10847.0,0.00021406824812888494
1724,4110.0,0.00021406824812888494
3810,9145.0,0.00021406824812888494
44,106.0,0.00021406824812888494
3638,8692.0,0.00021406824812888494
2791,6736.0,0.00021406824812888494
4432,10604.0,0.00021406824812888494
4957,11813.0,0.00021406824812888494
4506,10756.0,0.00021406824812888494
1945,4663.0,0.00021406824812888494
3401,8153.0,0.00021406824812888494
1481,3535.0,0.00021406824812888494
1831,4361.0,0.00021406824812888494
4999,11913.0,0.00021406824812888494
1477,3528.0,0.00021406824812888494
3475,8314.0,0.00021406824812888494
3175,7618.0,0.00021406824812888494
4473,10681.0,0.00021406824812888494
1469,3513.0,0.00021406824812888494
4797,11417.0,0.00021406824812888494
1828,4353.0,0.00021406824812888494
4405,10546.0,0.00021406824812888494
1310,3148.0,0.00021406824812888494
1758,4184.0,0.00021406824812888494
1491,3558.0,0.00021406824812888494
4794,11411.0,0.00021406824812888494
4544,10858.0,0.00021406824812888494
2849,6877.0,0.00021406824812888494
1693,4017.0,0.00021406824812888494
4152,9968.0,0.00021406824812888494
1756,4181.0,0.00021406824812888494
961,2277.0,0.00021406824812888494
2220,5285.0,0.00021406824812888494
1244,2976.0,0.00021406824812888494
2854,6887.0,0.00021406824812888494
836,1970.0,0.00021406824812888494
2896,6979.0,0.00021406824812888494
1985,4766.0,0.00021406824812888494
1288,3082.0,0.00021406824812888494
1289,3084.0,0.00021406824812888494
3784,9059.0,0.00021406824812888494
2215,5277.0,0.00021406824812888494
764,1807.0,0.0002061397944944818
23,55.0,0.0002061397944944818
1636,3876.0,0.0002061397944944818
2812,6778.0,0.0002061397944944818
4932,11757.0,0.0002061397944944818
628,1479.0,0.0002061397944944818
4700,11198.0,0.0002061397944944818
2272,5447.0,0.0002061397944944818
176,423.0,0.0002061397944944818
809,1916.0,0.0002061397944944818
1075,2569.0,0.0002061397944944818
612,1444.0,0.0002061397944944818
11,21.0,0.0002061397944944818
4084,9810.0,0.0002061397944944818
1811,4328.0,0.0002061397944944818
4818,11464.0,0.0002061397944944818
31,69.0,0.0002061397944944818
4322,10335.0,0.0002061397944944818
3416,8186.0,0.0002061397944944818
35,78.0,0.0002061397944944818
2756,6657.0,0.0002061397944944818
1850,4431.0,0.0002061397944944818
662,1565.0,0.0002061397944944818
988,2343.0,0.0002061397944944818
3041,7295.0,0.0002061397944944818
76,186.0,0.0002061397944944818
4679,11156.0,0.0002061397944944818
4723,11251.0,0.0002061397944944818
2764,6673.0,0.0002061397944944818
910,2147.0,0.0002061397944944818
4074,9776.0,0.0002061397944944818
94,225.0,0.0002061397944944818
2236,5332.0,0.0002061397944944818
2237,5337.0,0.0002061397944944818
1722,4104.0,0.0002061397944944818
1832,4362.0,0.0002061397944944818
1830,4360.0,0.0002061397944944818
3065,7354.0,0.0002061397944944818
3025,7262.0,0.0002061397944944818
3856,9257.0,0.0002061397944944818
4571,10927.0,0.0002061397944944818
4618,11019.0,0.0002061397944944818
751,1777.0,0.0002061397944944818
144,341.0,0.0002061397944944818
3960,9521.0,0.0002061397944944818
3994,9595.0,0.0002061397944944818
1738,4144.0,0.0002061397944944818
977,2310.0,0.0002061397944944818
1443,3451.0,0.0002061397944944818
1237,2952.0,0.0002061397944944818
4437,10610.0,0.0002061397944944818
1373,3302.0,0.0002061397944944818
3631,8664.0,0.0002061397944944818
1457,3483.0,0.0002061397944944818
3656,8717.0,0.0002061397944944818
218,523.0,0.0002061397944944818
1455,3481.0,0.0002061397944944818
1388,3331.0,0.0002061397944944818
436,1044.0,0.0002061397944944818
3933,9453.0,0.0002061397944944818
2924,7033.0,0.0002061397944944818
2001,4799.0,0.0002061397944944818
4213,10095.0,0.0002061397944944818
2844,6862.0,0.0002061397944944818
254,605.0,0.0002061397944944818
3256,7811.0,0.0002061397944944818
270,648.0,0.0002061397944944818
3247,7793.0,0.0002061397944944818
4688,11173.0,0.0002061397944944818
420,1007.0,0.0002061397944944818
1944,4656.0,0.0002061397944944818
4111,9881.0,0.0002061397944944818
4261,10206.0,0.0002061397944944818
4226,10135.0,0.0002061397944944818
1330,3192.0,0.0002061397944944818
1290,3086.0,0.0002061397944944818
2866,6908.0,0.0002061397944944818
3139,7540.0,0.0002061397944944818
3199,7682.0,0.0002061397944944818
3236,7771.0,0.0002061397944944818
1251,2996.0,0.0002061397944944818
3191,7656.0,0.0002061397944944818
4271,10225.0,0.0002061397944944818
1092,2605.0,0.0002061397944944818
4015,9628.0,0.0002061397944944818
3128,7517.0,0.0002061397944944818
257,617.0,0.0002061397944944818
3292,7876.0,0.0002061397944944818
1905,4565.0,0.0002061397944944818
2728,6579.0,0.0002061397944944818
4295,10282.0,0.0002061397944944818
182,440.0,0.0002061397944944818
3829,9195.0,0.0002061397944944818
3560,8502.0,0.0002061397944944818
4656,11111.0,0.0002061397944944818
4012,9619.0,0.0002061397944944818
2512,6047.0,0.0002061397944944818
475,1128.0,0.0002061397944944818
2722,6560.0,0.0002061397944944818
1146,2728.0,0.0002061397944944818
3584,8562.0,0.0002061397944944818
1981,4757.0,0.0002061397944944818
4428,10591.0,0.0002061397944944818
2717,6552.0,0.0002061397944944818
1172,2780.0,0.0002061397944944818
484,1145.0,0.0002061397944944818
272,658.0,0.0002061397944944818
3155,7578.0,0.0002061397944944818
3267,7836.0,0.0002061397944944818
2424,5833.0,0.0002061397944944818
3833,9201.0,0.0002061397944944818
3178,7627.0,0.0002061397944944818
3090,7415.0,0.0002061397944944818
2419,5822.0,0.0002061397944944818
322,768.0,0.0002061397944944818
3677,8762.0,0.0002061397944944818
313,747.0,0.0002061397944944818
3664,8735.0,0.00019821134086007864
3992,9593.0,0.00019821134086007864
3648,8706.0,0.00019821134086007864
3683,8778.0,0.00019821134086007864
346,824.0,0.00019821134086007864
781,1851.0,0.00019821134086007864
765,1809.0,0.00019821134086007864
4418,10575.0,0.00019821134086007864
4732,11273.0,0.00019821134086007864
338,810.0,0.00019821134086007864
2637,6358.0,0.00019821134086007864
5005,11931.0,0.00019821134086007864
2693,6494.0,0.00019821134086007864
2691,6489.0,0.00019821134086007864
2622,6322.0,0.00019821134086007864
2771,6693.0,0.00019821134086007864
4013,9620.0,0.00019821134086007864
2658,6411.0,0.00019821134086007864
4472,10680.0,0.00019821134086007864
2550,6146.0,0.00019821134086007864
2592,6242.0,0.00019821134086007864
3798,9111.0,0.00019821134086007864
2546,6141.0,0.00019821134086007864
4041,9703.0,0.00019821134086007864
3703,8839.0,0.00019821134086007864
3593,8581.0,0.00019821134086007864
4455,10647.0,0.00019821134086007864
646,1523.0,0.00019821134086007864
3581,8557.0,0.00019821134086007864
91,214.0,0.00019821134086007864
548,1307.0,0.00019821134086007864
4589,10963.0,0.00019821134086007864
199,484.0,0.00019821134086007864
623,1473.0,0.00019821134086007864
3710,8854.0,0.00019821134086007864
603,1428.0,0.00019821134086007864
605,1432.0,0.00019821134086007864
4702,11202.0,0.00019821134086007864
466,1112.0,0.00019821134086007864
3990,9589.0,0.00019821134086007864
403,968.0,0.00019821134086007864
82,199.0,0.00019821134086007864
253,602.0,0.00019821134086007864
790,1874.0,0.00019821134086007864
51,120.0,0.00019821134086007864
244,576.0,0.00019821134086007864
3478,8317.0,0.00019821134086007864
235,558.0,0.00019821134086007864
2641,6380.0,0.00019821134086007864
4352,10431.0,0.00019821134086007864
4355,10437.0,0.00019821134086007864
3817,9164.0,0.00019821134086007864
3494,8359.0,0.00019821134086007864
84,204.0,0.00019821134086007864
3501,8378.0,0.00019821134086007864
3504,8381.0,0.00019821134086007864
4576,10941.0,0.00019821134086007864
4022,9657.0,0.00019821134086007864
3622,8648.0,0.00019821134086007864
3840,9216.0,0.00019821134086007864
1804,4304.0,0.00019821134086007864
4805,11435.0,0.00019821134086007864
1513,3603.0,0.00019821134086007864
976,2309.0,0.00019821134086007864
4238,10156.0,0.00019821134086007864
1091,2603.0,0.00019821134086007864
4635,11062.0,0.00019821134086007864
2166,5164.0,0.00019821134086007864
4796,11416.0,0.00019821134086007864
1052,2501.0,0.00019821134086007864
3151,7574.0,0.00019821134086007864
4563,10904.0,0.00019821134086007864
4523,10799.0,0.00019821134086007864
1049,2496.0,0.00019821134086007864
3936,9456.0,0.00019821134086007864
1519,3619.0,0.00019821134086007864
4927,11748.0,0.00019821134086007864
1025,2423.0,0.00019821134086007864
2927,7038.0,0.00019821134086007864
2195,5226.0,0.00019821134086007864
3344,8018.0,0.00019821134086007864
1589,3760.0,0.00019821134086007864
1606,3808.0,0.00019821134086007864
4843,11522.0,0.00019821134086007864
1895,4528.0,0.00019821134086007864
983,2330.0,0.00019821134086007864
1894,4527.0,0.00019821134086007864
2146,5119.0,0.00019821134086007864
1410,3377.0,0.00019821134086007864
1105,2626.0,0.00019821134086007864
4893,11660.0,0.00019821134086007864
1199,2848.0,0.00019821134086007864
4279,10243.0,0.00019821134086007864
